-320	714	2852	1134	-136	-1100
-437	822	2376	947	-218	-949
-489	393	1933	676	62	-1045
-587	-160	2061	310	495	-1396
-390	-88	2713	16	666	-1462
-322	459	3665	-173	646	-934
-391	785	4544	-226	428	-278
-387	593	5044	-230	-175	-224
-449	440	4701	-212	-915	-581
-451	494	4153	-285	-1123	-769
-328	152	4021	-441	-822	-797
-97	182	4274	-345	-252	-483
230	37	4775	118	300	-131
-82	-133	5272	467	327	12
-983	-758	5564	344	-19	-221
-1471	-568	5078	151	-88	-907
-2029	161	4669	144	67	-889
-2352	9	3976	229	-268	-692
-2168	-89	3139	194	-216	-874
-1704	-208	3792	-124	442	-723
-1706	53	5148	-362	614	-462
-1075	60	4018	137	107	-351
-1106	-18	4073	117	57	-279
-1102	-115	3988	82	-30	-260
-1058	-87	3823	45	-21	-261
-1066	-21	3843	22	57	-220
-1091	29	3917	38	138	-188
-1075	28	3980	47	148	-140
-994	-44	3987	13	86	-145
-967	-86	3878	-22	80	-167
-915	-68	3801	-42	143	-164
-979	4	3798	-54	193	-108
-1050	-5	3798	-39	238	-60
-1015	-22	3946	-17	326	-74
-1056	-29	4141	-30	321	-88
-1096	-106	4149	-70	208	-183
-1072	-153	3974	-124	149	-346
-1000	-191	3864	-208	243	-483
-971	-188	3826	-251	352	-529
-827	-102	3855	-233	423	-416
-700	115	3991	-208	433	-196
-739	412	4127	-183	352	168
-728	520	4224	-209	317	573
-673	362	4221	-249	256	813
-636	50	4140	-310	247	854
-640	-369	4090	-373	271	676
-682	-571	3941	-355	244	398
-656	-647	3797	-308	302	128
-648	-593	3675	-288	458	-107
-700	-390	3644	-272	629	-209
-773	-223	3707	-276	744	-150
-804	-162	3866	-258	834	-82
-812	-199	4150	-210	794	-97
-746	-320	4171	-163	562	-173
-626	-447	4018	-155	388	-274
-634	-505	4003	-144	280	-375
-681	-461	4022	-93	204	-393
-713	-328	4072	-5	204	-248
-610	-319	4282	68	228	-89
-546	-541	4536	66	174	-62
-514	-813	4916	59	177	-168
-637	-749	5377	68	121	-194
-708	-495	5540	103	-12	-168
-506	-333	5628	150	-210	-38
-265	-334	5413	165	-540	134
-58	-503	4771	50	-729	166
87	-274	3980	-78	-928	261
-1463	137	3009	-16	-1604	625
-3007	86	1223	287	-1542	1073
-2861	137	1286	410	984	1594
-2439	22	4287	399	1899	1583
-2647	102	6246	220	718	300
-2444	-319	6378	11	-229	-355
-1784	-584	5867	85	-744	-789
-1088	-522	4564	610	-973	-536
-644	-403	3266	1012	-700	-229
-538	-186	2725	1018	78	-265
-859	71	2933	897	368	-585
-860	350	2862	806	-22	-684
-686	431	2409	688	-374	-559
-637	477	2110	545	-244	-368
-722	285	2390	357	155	-263
-697	180	3133	61	192	-363
-468	222	3797	-199	-165	-379
-345	312	3957	-288	-710	-348
-255	560	3823	-199	-886	-284
-187	581	3930	-26	-653	-211
-561	487	4443	35	-290	-206
-734	696	4715	-31	-424	160
-133	661	4795	142	-213	448
-653	-7	5252	440	226	294
-1929	-545	5708	459	95	-240
-3178	-11	4766	656	-186	-497
-2226	135	3892	954	-117	-368
-2975	-398	4579	575	-253	-529
-3096	-338	4867	307	-641	-463
-1999	97	4552	308	-582	-385
-1481	893	4216	183	8	-223
-1320	1338	4627	-176	691	267
-1325	1334	4841	-732	418	633
-896	540	4196	-1072	-100	789
-757	-228	3482	-1324	-403	403
-758	-630	2615	-1422	-748	-82
-661	-532	1794	-1330	-581	-442
-396	-261	1318	-863	9	-240
-329	117	1618	-204	821	380
-545	108	2780	283	1228	785
-976	253	3987	472	850	898
-899	458	4324	459	173	1285
-718	456	4223	336	-269	1537
-554	425	4236	159	-527	1864
-601	-30	4143	49	-598	1756
-609	-738	4332	127	-555	1344
-309	-1094	4101	69	-844	1109
-232	-1255	3606	-151	-618	1102
-964	-318	3847	-329	-247	1010
-3016	-157	3551	-179	-195	1525
