-1401	-20	3688	-15	32	0
-1291	57	3722	0	85	30
-1276	108	3749	8	76	91
-1311	94	3696	14	2	120
-1355	74	3435	16	-41	114
-1427	157	3046	-27	-33	171
-1326	200	2580	-80	95	289
-1010	141	2432	-198	351	349
-768	42	2474	-324	399	326
-652	-141	2567	-324	292	305
-783	-360	2943	-188	68	279
-1162	-463	3518	-27	-413	127
-1407	-207	3863	-9	-992	45
-1249	124	4323	-5	-1312	254
-1339	162	5481	-52	-1453	406
-2000	425	6896	85	-1136	735
-2371	-333	9051	292	254	488
-3752	-241	12006	171	804	-239
-4738	213	12457	-129	-86	-439
-3803	347	9933	-266	-938	-576
-3005	-178	6434	-277	-435	-1116
-2613	-299	3627	-148	930	-1864
-2530	265	2362	79	1372	-1533
-988	493	1606	139	1322	-629
-63	662	1867	-123	796	-51
-566	341	1944	-36	-2051	617
-569	3	-5	160	-5084	1551
-483	-584	-926	-818	-5698	1070
-133	-886	-1081	-877	-6137	-311
1612	-778	-1915	382	-5298	-1162
1713	285	-2326	1339	-1751	-1045
750	874	-1870	603	1251	-431
298	274	-1055	-231	2485	118
-688	-324	-32	-274	3080	248
-715	-43	563	60	1453	458
-986	-37	378	82	1087	570
-1779	-281	462	-37	1501	696
-3586	-343	517	592	3884	514
-2523	1373	7534	535	8539	-785
-6863	-904	20132	675	6236	284
-7319	482	14091	100	-1705	-1341
-1984	406	8026	374	-3311	-649
575	1214	5305	402	-2437	165
133	856	4001	108	-706	230
-984	670	3016	-143	569	98
-1501	42	2684	-246	1669	145
-1744	-308	3505	-280	2083	36
-1883	-625	4304	-166	1552	-76
-1796	-689	4561	3	416	-393
-1506	-301	3885	187	-650	-593
-1240	28	2889	280	-764	-464
-1054	144	2442	290	-161	-291
-1168	415	2833	196	582	-143
-1414	625	3700	81	829	41
-1571	490	4430	-14	506	99
-1601	291	4498	-62	-36	68
-1438	35	4196	-54	-400	29
-1190	-36	3832	-14	-489	-2
-1086	-96	3695	18	-406	-19
-1095	-24	3640	27	-269	-47
-1205	200	3630	12	-114	-19
-1376	437	3724	-5	-20	117
-1391	465	3798	-67	-29	200
-1408	325	3881	-147	-56	212
-1423	43	3968	-184	-93	135
-1456	-177	4056	-137	-196	9
-1441	-272	4016	-50	-340	-127
-1386	-218	3879	34	-429	-205
-1318	-46	3681	72	-416	-253
-1309	176	3580	90	-293	-258
-1367	336	3644	89	-149	-195
-1409	417	3751	63	-101	-100
-1398	371	3803	39	-122	13
-1352	267	3789	12	-138	81
-1342	82	3791	-4	-103	79
-1342	-22	3854	-10	-86	-11
-1351	-56	3870	-5	-86	-116
-1374	-31	3857	29	-81	-202
-1390	25	3821	43	-82	-239
-1371	78	3799	60	-58	-248
-1356	115	3752	67	-31	-223
-1352	124	3760	61	33	-199
-1372	167	3822	51	73	-159
-1396	193	3822	36	59	-111
-1370	180	3843	20	50	-94
-1342	183	3849	5	20	-61
-1351	140	3838	-10	14	-45
-1361	129	3855	-14	36	-54
-1348	94	3871	-19	42	-53
-1344	58	3876	-18	47	-56
-1352	33	3882	-11	22	-66
-1383	40	3871	-2	-6	-88
-1375	55	3843	4	-15	-88
-1364	67	3798	-4	-5	-83
-1384	80	3789	-11	10	-62
-1511	120	3734	-61	-18	-30
-1485	121	3750	-49	21	-59
-1494	135	3718	-40	54	-96
-1543	162	3729	-35	68	-102
-1589	203	3731	-31	75	-80
-1603	221	3704	-27	84	-68
-1564	232	3695	-23	105	-67
-1572	200	3750	-24	124	-51
-1574	181	3784	-46	129	-41
-1552	143	3802	-58	105	-40
-1547	145	3783	-65	72	-55
-1559	169	3762	-60	52	-49
-1553	157	3757	-51	52	-48
-1552	135	3765	-47	39	-46
-1548	125	3738	-52	40	-52
-1562	122	3731	-52	74	-57
-1607	118	3758	-43	90	-53
-1605	123	3788	-33	65	-51
-1612	136	3757	-28	21	-38
-1589	157	3718	-38	7	-32
-1572	138	3690	-54	63	-53
-1555	160	3720	-58	131	-52
-1584	162	3804	-46	154	-26
-1635	179	3821	-50	63	-7
-1667	122	3698	-47	24	15
-1637	54	3592	-42	63	-29
-1654	20	3563	-36	124	-62
-1657	47	3575	-30	190	-93
-1699	76	3651	-3	228	-78
-1700	128	3703	11	213	-63
-1682	180	3742	5	199	-4
-1695	138	3767	-7	159	34
-1714	87	3713	-23	116	20
-1650	116	3641	-27	111	-6
